student_id,first_name,last_name,age,sex,civil_status,region,province,municipality,barangay_type,year_level,course,course_category,gwa_percentage,gwa_numeric_1to5,family_annual_income_php,family_size,is_solo_parent_dependent,is_pwd,is_indigenous_people,is_4ps_beneficiary,is_ofw_dependent,parents_occupation,high_school_type,shs_strand,enrolled_hei_type,has_existing_scholarship,scholarship_label
1539,Maria,Pagulayan,22,Female,Single,Region I,Other Province,Alicia,Rural,1,Bachelor of Elementary Education,Education,91.12,1.97,242009.0,6.0,No,No,No,N,No,ofw,Public,Academic HUMSS,SUC,N,CHED TES
1540,Maricel,Domingo,21,Female,SINGLE,Region II,Isabela,Santiago City,Rurall,1,BS Pharmacy,Health Sciences,92.94,1.94,601762.0,7.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,SUC,No,CHED SIKAP
1541,Glenda,Agcaoili,23,Female,Single,Region II,Isabela,Roxas,Urban,4,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,81.06,2.59,217963.0,5.0,No,No,No,No,No,,Public,STEM,private hei,No,CHED TDP
1542,Maricel,Cagurangan,22,Female,Single,Region V,,Burgos,Urban,3,BS Physics,Science,96.78,1.18,454427.0,6.0,No,,No,No,Yes,Self-Employed,Public,STEM,SUC,No,CHED Merit - Full
1543,Angelo,Cagurangan,19,Male,Single,Region II,Isabbela,Burgos,Urban,4,BS Tourism Management,Hospitality,95.8,1.66,426597.0,2.0,No,No,No,No,No,Vendor/Small Business,Public,TVL/ABM,SUC,No,College Scholar
1544,Joanna,Lumaban,19,Female,Single,Region II,Cagayan,Echague,Rural,1,BS Tourism Management,Hospitality,95.09,1.57,266756.0,2.0,No,N,No,nO,,,Public,TVL/ABM,LUC,N,College Scholar
1545,Francis,Cagurangan,19,Male,Single,Region II,Isabela,Jones,Urban,2,BS Physics,Science,86.57,2.18,108429.0,8.0,No,No,No,No,No,Unemployed,Private,STEM,SUC,No,DOST Undergraduate Scholarship
1546,Daniel,Soriano,22,Male,single,Region X,Other Province,Burgos,Urban,3,BS Entrepreneurship,Business,86.58,2.14,412298.0,6.0,No,No,No,No,No,,Public,ABM,SUC,No,CHED SIKAP
1547,Juan,Santos,19,Male,Single,CAR,Other Province,Cordon,Urban,1,BS Electronics Engineering,Engineering,,1.7,129701.0,6.0,nO,N,No,no,Yes,Coconut Farmer,Public,stem,SUC,No,CHED Merit - Half
1548,Jenny,Durano,25,Female,Single,Region VI,Negros Occidental,Other City/Municipality,Rural,3,BS Agriculture (Sugarcane Farming),Sugarcane-Related,87.51,2.43,91084.0,3.0,No,No,No,No,No,Coconut Farmer,Private,STEM,SUC,No,CHED SIDA
1549,John,Dela Cruz,17,Male,Single,Region II,Cagayan,Burgos,Urban,4,BS Agricultural Engineering (Coconut),Coconut-Related,87.54,2.34,266133.0,4.0,No,N,No,No,No,Fisherfolk,Public,STEM,S.U.C,No,ACEF-GIAHEP
1550,Jenny,Garcia,24,Female,Single,Region II,,Cauayan City,Urban,1,BS Agricultural Engineering,Agricultre,89.27,2.22,,4.0,No,No,No,,nO,Driver/Tricycle Operator,,STEM,Private HEI,No,DOST Undergraduate Scholarship
1551,Ryan,Bautista,24,Male,Single,Region II,Isabela,Burgos,Urban,3,BS Psychology,Social Sciences,81.54,3.0,362187.0,2.0,No,,No,No,nope,Coconut Farmer,Public,Academic (HUMSS/GAS),SUC,No,CHED TDP
1552,Angelo,Cabauatan,20,Male ,Single,Region II,Cagayan,Cauayan City,Rural,2,BS Accountancy,Business,89.33,,139758.0,4.0,yes,No,No,Yes,No,Vendor/Small Business,Private,ABM,Private HEI,No,BRO-ED ISU Cauayan
1553,Angela,Dizon,20,Female,Single,Region II,Isabela,Alicia,Rural,3,BS Agriculture (Sugarcane Farming),Sugarcane-Related,95.92,1.59,360928.0,8.0,n,No,no,,No,,Private,STEM,SUC,No,College Scholar
1554,Jasmine,Panganiban,22,Female,Single,Region II,Quirino,Jones,Rural,1,BS Management Accounting,Business,84.43,2.87,316521.0,9.0,Yes,No,No,,nope,Private Employee,Public,ABM,SUC,0,CHED TDP
1555,Carlo,Ballesteros,25,Male,Single,Region XI,Batangas,Other City/Municipality,Urban,4,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,91.56,1.89,172014.0,4.0,Yes,No,No,N,No,Government Employee,Public,STEM,SUC,No,CHED SIDA
1556,Rhea,Bautista,22,Female,Single,Region II,Cagayan,Cauayan City,Rural,2,BS Biology,Science,86.48,2.22,54303.0,7.0,No,No,0,Yes,,Self-Employed,Public,STEM,Private HEI,No,BRO-ED ISU Cauayan
1557,Michael,Mendoza,19,Male,Single,Region II,Cagayan,Echague,Rural,3,BS Agricultural Education,Education,85.84,2.1,68519.0,3.0,No,,No,No,No,Construction Worker,Public,Academic (HUMSS/GAS),Private HEI,No,BRO-ED ISU Cauayan
1558,Maria,Durano,21,Female,Single,Region II,Cagayan,Jones,Urban,2,Bachelor of Physical Education,Education,96.49,1.44,213676.0,5.0,No,No,No,No,No,Unemployed,Public,Academic (HUMSS/GAS),SUC,No,CHED Merit - Full
1559,Andrei,Ballesteros,23,Male,Single,Region II,Cagayan,Cabagan,Rural,3,BS Agriculture (Coconut Farming Focus),Coconut-Related,97.06,1.21,,,Yes,No,No,No,No,Fisherfolk,Public,STEM,SUC,No,University Scholar
1560,Liza,Reyes,22,Female,Single,CAR,Isabela,Other City/Municipality,Urban,2,BS Agriculture (Sugarcane Farming),Sugarcane-Related,92.24,1.99,126440.0,4.0,0,No,No,1,No,Self Employed,Public,STEM,Private HEI,No,CHED SIDA
1561,Glenda,Gonzales,21,Female,Single,Region V,Other Province,Burgos,Urban,3,BS Agricultural Engineering (Coconut),Coconut-Related,85.5,2.41,297106.0,5.0,No,No,No,No,No,Private Employee,Public,STEM,LUC,No,CHED CoScho
1562,Victor,Gonzales,23,M,Single,Region I,Other Province,Cabagan,Rural,3,BS Entrepreneurship,Business,87.5,2.07,190282.0,8.0,No,No,No,No,No,Vendor/Small Business,Private,ABM,S.U.C,NO,CHED TDP
1563,Jose,Cagurangan,19,Male,Single,Region II,Cagayan,Cordon,Rural,1,BS Civil Engineering,Engineering,96.87,1.19,311588.0,2.0,No,No,0,No,No,,Private,STEM,SUC,No,College Scholar
1564,Renz,Lumaban,19,Male,Single,Region II,Nueva Vizcaya,Santiago City,Rural,4,BS Agribusiness (Coconut Industry),Coconut-Related,90.22,1.77,59134.0,7.0,No,n,nope,,No,Self-Employed,Private,STEM,LUC,No,ACEF-GIAHEP
1565,Nicole,Durano,17,Female,Single,Region II,Cagayan,Ilagan City,Rural,1,BS Electronics Engineering,Engineering,78.45,3.19,202177.0,,No,No,No,No,No,Government Employee,Public,Steem,SUC,n,BRO-ED ISU Cauayan
1566,Maricris,Cabauatan,22,Female,Single,Region II,Isabela,Echague,Rural,4,BS Agricultural Engineering,Agriculture,94.02,1.68,,9.0,No,No,No,No,No,Government Employee,Private,STEM,SUC,No,CHED Merit - Half
1567,Kevin,Panganiban,19,Male,Single,Region XI,,Other City/Municipality,Rural,2,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,86.86,2.41,95368.0,6.0,No,,No,No,Yes,Unemployed,Public,STEM,SUC,No,CHED SIDA
1568,Jenny,Dizon,22,Females,Single,Region II,Isabela,Roxas,Rural,3,BS Biology,Science,96.96,1.17,442566.0,3.0,No,,No,,No,Driver/Tricycle Operator,Private,STEM,LUC,No,DOST Undergraduate Scholarship
1569,Carlo,Torres,18,Male,Single,Region V,Other Province,Cabagan,Rural,2,BS Computer Engineering,Engineering,99.89,1.02,200561.0,6.0,Yes,No,No,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,University Scholar
1570,Bryan,Ramos,17,Male,Single,Region II,Isabela,Roxas,Rural,3,BS Agriculture,Agriculture,85.93,2.09,260869.0,9.0,No,No,No,No,,Coconut Farmer,Private,STEM,LUC,No,ACEF-GIAHEP
1571,Daniel,Agcaoili,23,Male,Single,Region VI,Negros Occidental,Other City/Municipality,Rural,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,,2.89,137048.0,7.0,No,No,No,No,n,Self-Employed,Public,STEM,LUC,No,CHED SIDA
1572,Ana,Dizon,24,Female,Single,Region I,Other Province,Alicia,RURAL,4,Bachelor of Physical Education,EDUCATION,96.34,1.1,317877.0,2.0,No,0,No,No,No,Goverment Employee,Public,Academic (HUMSS/GAS),SUC,No,CHED Merit - Full
1573,Liza,Cruz,17,Female,sngle,Region II,Isabela,Cauayan City,rural,4,BS Entrepreneurship,Business,88.52,2.01,385332.0,6.0,No,No,No,Yes,No,Vendor/Small Business,Private,ABM,SUC,No,CHED TDP
1574,Renz,Lumaban,23,Male,Single,Region II,Cagayan,Jones,Rural,2,BS Electronics Engineering,Engineering,86.63,2.44,276362.0,3.0,Yes,No,No,No,Yes,Unemployed,,STEM,SUC,No,CHED TES
1575,Andrei,Dizon,23,Male,Single,Region II,Cagayan,Echague,Rural,2,BS Medical Technology,Health Sciences,95.24,,,,No,No,Yes,No,nO,Sugarcane Farmer,Public,STEM,Private HEI,No,College Scholar
1576,Sarah,Lumaban,22,Female,Single,Region II,CAGAYAN,Cauayan City,Rural,3,BS Social Work,Social Sciences,89.39,2.08,148737.0,6.0,No,No,No,Yes,No,Government Employee,Public,Academic (HUMSS/GAS),Private HEI,No,BRO-ED ISU Cauayan
1577,Jose,Agcaoili,22,Male,Married,CARAGA,Other Province,Santiago City,Urban,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,97.58,1.12,335916.0,2.0,No,,No,No,No,Farmer,Public,STEM,SUC,No,University Scholar
1578,Arjay,Villanueva,18,Male,Single,Region VI,Other Province,Jones,Rural,1,BS Agricultural Engineering (Coconut),Coconut-Related,84.82,2.64,169270.0,6.0,0,No,Yes,Yes,No,Self-Employed,Private,STERM,SUC,No,ACEF-GIAHEP
1579,Maricris,Dela Cruz,25,Female,Single,Region II,Cagayan,Roxas,Rural,3,BS Computer Science,IT/Computing,95.82,1.61,439037.0,8.0,Yes,,No,No,No,Coconut Farmer,Public,STEM,Private HEI,No,CHED Merit - Half
1580,Jenny,Cruz,17,Female,Single,Region II,Isabela,Ilagan City,Urban,1,BS Hotel and Restaurant Management,Hospitality,97.04,1.26,345580.0,6.0,No,No,No,N,No,OFW,Public,TVL/ABM,SUC,No,College Scholar
1581,Karen,Garcia,17,Female,Single,Region II,Cgayan,Cordon,Rural,3,BS Agricultural Engineering (Coconut),Coconut-Related,99.43,,435611.0,5.0,Yes,No,No,No,No,,Public,STEM,SUC,No,CHED Merit - Full
1582,Joanna,De Leon,21,Female,Single,Region II,Isabela,Cabagan,Rural,2,BS Mechanical Engineering,Engineering,90.9,1.91,213173.0,8.0,No,Yes,No,Yes,No,Sugarcane Farmer,Public,STEM,SUC,No,ACEF-GIAHEP
1583,Angela,Villanueva,24,Female ,Married,NCR,Cebu,Other City/Municipality,Urban,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,82.07,2.73,52730.0,6.0,No,No,No,No,Yes,Self-Employed,Public,STEM,SUC,No,CHED SIDA
1584,Angela,Mendoza,19,Female,Single,Region II,Cagayan,Alicia,Urban,1,BS Nursing,health sciences,84.71,2.67,98762.0,6.0,No,,No,No,No,Private Employee,Public,STEM,Private HEI,No,CHED TES
1585,Renz,Villanueva,19,Male,Single,Region III,Other Province,Other City/Municipality,Urban,4,BS Hotel and Restaurant Management,Hospitality,84.68,2.61,605678.0,4.0,No,No,No,,No,Vendor/Small Business,Public,TVL/ABM,suc,No,CHED SIKAP
1586,Ryan,Domingo,23,Male,Single,Region II,Isabela,Jones,Rural,1,BS Agriculture,Agriculture,79.05,3.48,863048.0,4.0,No,No,No,0,No,Government Employee,Public,S.T.E.M,Private HEI,Yes,No Scholarship Recommended
1587,Rowena,Villanueva,23,Female,Single,Region VI,Quezon,Santiago City,Rural,1,BS Agribusiness (Coconut Industry),Coconut-Related,89.97,2.2,62607.0,5.0,No,No,No,No,Yes,fisherfolk,Public,STEM,LUC,No,CHED CoScho
1588,Daniel,Cabauatan,24,Male,single,Region II,Cagayn,Santiago City,Urban,4,BS Agricultural Engineering,Agriculture,94.46,1.63,248915.0,3.0,No,nope,No,No,Yes,Self-Employed,Public,STEM,LUC,No,ACEF-GIAHEP
1589,Sarah,Cabauatan,20,Female,Single,Region II,Cagayan,Burgos,Rural,4,BA Political Science,Social Sciences,87.28,2.01,163533.0,3.0,No,No,No,No,No,OFW,Public,Academic(HUMSS/GAS),State University,No,CHED TES
1590,Jenny,Garcia,17,Female,sngle,Region II,Nueva Vizcaya,Cabagan,Rural,1,BS Biology,Science,99.2,1.0,341527.0,4.0,0,No,nope,No,No,Fisherfolk,Private,STEM,Private HEI,No,DOST Undergraduate Scholarship
1591,Kevin,Bautista,17,male,Single,Region II,Isabela,Echague,Rural,3,BS Nutrition and Dietetics,Health Sciences,99.48,1.03,465363.0,6.0,No,nope,nope,,No,Driver/Tricycle Operator,Private,STERM,SUC,No,CHED Merit - Full
1592,Christian,Ballesteros,21,Male,Single,Region II,Cagayan,Burgos,Rural,2,BS Management Accounting,Business,83.45,2.64,,6.0,Yes,No,No,No,No,OFW,Public,ABM,Private HEI,No,BRO-ED ISU Cauayan
1593,Bryan,Agcaoili,18,Male,Single,Region II,Cagayan,Santiago City,Rural,4,BS Agribusiness (Sugar Industry),Sugarcane-Related,95.61,1.57,251676.0,3.0,n,,No,No,No,Private Employee,Public,STEM,Private HEI,No,CHED Merit - Half
1594,Rhea,Agcaoili,18,F,Single,Region II,Cagayan,Jones,Rural,1,Bachelor of Secondary Education,Education,80.94,2.73,120859.0,8.0,No,No,No,No,,Driver/Tricycle Operator,Private,Academic (HUMSS/GAS),SUC,No,CHED TDP
1595,Patrick,Ramos,21,Male ,Single,Region II,Isabela,Ilagan City,Urban,2,BS Agribusiness (Coconut Industry),Coconut-Related,79.81,3.36,280923.0,5.0,No,No,No,No,No,Construction Worker,Private,S.T.E.M,Private HEI,No,CHED CoScho
1596,Joanna,De Leon,19,Female,Single,Region II,Isabela,Echague,Rural,3,BS Mechanical Engineering,Engineering,85.83,2.05,50745.0,9.0,No,No,Yes,No,Yes,Unemployed,Public,STEM,SUC,No,ACEF-GIAHEP
1597,Maricel,Cagurangan,20,Female,Single,Region X,Other Province,Burgos,Rurall,1,BS Mechanical Engineering,Engineering,96.86,1.13,513547.0,5.0,No,No,No,No,No,Fisherfolk,Private,STEM,SUC,No,College Scholar
1598,Jasmine,Torres,20,Female,Single,NCR,Other Province,Other City/Municipality,Rural,2,BS Nutrition and Dietetics,Health Sciences,98.8,,473876.0,3.0,No,,No,N,No,Driver/Tricycle Operator,Public,STEM,SUC,No,University Scholar
1599,Rowena,Durano,20,Female,Single,Region XI,Other Province,Cauayan City,Rural,4,BS Agribusiness (Coconut Industry),Coconut-Related,97.74,,416230.0,9.0,No,No,Yes,No,,Sugarcane Farmer,Public,STEM,SUC,No,University Scholar
1600,Tricia,Pagulayan,17,Female,Single,Region II,Cagayan,Cabagan,Rural,3,BS Business Administration,Business,95.03,1.72,167845.0,6.0,No,No,nope,No,No,OFW,Private,ABM,SUC,no,College Scholar
1601,Jose,Bautista,25,Male,Single,Region XI,Other Province,Cauayan City,Urban,2,Bachelor of Secondary Education,Education,91.01,1.98,191787.0,2.0,No,Yes,No,No,No,Vendor/Small Business,Private,Academic (HUMSS/GAS),SUC,No,CHED TES
1602,Precious,Villanueva,18,Female,Single,Region II,Isabela,Burgos,Rural,2,BS Nutrition and Dietetics,Health Sciences,75.11,3.15,719090.0,8.0,No,No,no,No,no,OFW,Private,S.T.E.M,Private HEI,No,No Scholarship Recommended
1603,Juan,Castillo,18,Male,Single,Region II,Nueva Vizcaya,Burgos,Rural,2,BS Social Work,Social Sciences,88.35,2.37,671469.0,8.0,No,No,No,,No,Self-Employed,Public,Academic (HUMSS/GAS),Private HEI,nope,CHED SIKAP
1604,Daniel,Cagurangan,17,Male,Single,Region II,Cagayan,Echague,Urban,1,BS Agribusiness Management,Agriculture,85.34,2.06,,5.0,No,no,No,No,No,Unemployed,Public,STEM,Private HEI,No,DOST Undergraduate Scholarship
1605,Rommel,Durano,19,Male,Single,Region VIII,Other Province,Echague,Rural,2,BS Agricultural Engineering,Agriculture,94.65,1.65,,3.0,No,No,No,YES,No,Private Employee,Private,STEM,SUC,No,ACEF-GIAHEP
1606,Arjay,Soriano,21,Male,Single,Region II,Isabela,Santiago City,Rural,3,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,76.42,3.22,129390.0,4.0,No,No,No,No,No,Vendor/Small Business,Public,STEM,SUC,No,CHED TES
1607,Tricia,Castillo,24,Female,Married,Region II,Quirino,Jones,Rural,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,82.98,2.57,257041.0,2.0,Y,No,No,Yes,No,Farmer,Public,SETM,LUC,No,CHED TDP
1608,Nicole,Gonzales,19,Female,sngle,Region V,Other Province,Santiago City,Urban,1,BS Agricultural Engineering (Coconut),Coconut-Related,84.09,2.69,770675.0,5.0,No,No,No,No,No,Driver/Tricycle Operator,Private,STEM,LUC,y,No Scholarship Recommended
1609,Francis,Ballesteros,21,Male,Single,CAR,Other Province,Alicia,Rural,4,BS Nursing,Health Sciences,97.29,1.29,329519.0,8.0,No,,No,No,Yes,Construction Worker,Public,STEM,LUC,No,College Scholar
1610,Maria,Cruz,25,Female,Single,CAR,Other Province,Burgos,Rular,3,BS Nutrition and Dietetics,Health Sciences,98.89,1.48,278394.0,6.0,No,,No,No,No,Farmer,Public,STEM,SUC,No,University Scholar
1611,Nicole,Flores,21,Females,Single,Region II,,Cabagan,Urban,3,BS Agricultural Engineering,Agriculture,82.99,3.0,214880.0,5.0,No,no,No,Yes,No,Farmer,Public,STEM,Private HEI,No,CHED TES
1612,Nicole,Pagulayan,25,Female,Single,Region II,Cagayan,Alicia,Urban,3,BS Agribusiness Management,AGRICULTURE,81.54,2.58,181099.0,4.0,No,no,No,No,No,Private Employee,Public,STEM,PRIVATE HEI,nope,BRO-ED ISU Cauayan
1613,Angelo,Castillo,19,Male,Single,Region II,Cagayan,Echague,Rular,3,BS Psychology,Social Sciences,93.97,1.64,350268.0,6.0,Yes,No,NO,Yes,No,Coconut Farmer,Public,Academic (HUMSS/GAS),LUC,No,CHED Merit - Half
1614,Angela,Agcaoili,21,Female,Single ,Region V,Other Province,Other City/Municipality,Rural,4,BS Biology,Science,97.86,1.26,208024.0,3.0,No,No,No,No,No,,Private,STEM,SUC,No,DOST Undergraduate Scholarship
1615,Karen,Dizon,23,Female,Single,Region VI,Negros Occidental,Other City/Municipality,Rural,3,BS Agriculture (Sugarcane Farming),Sugarcane-Related,91.89,1.81,140312.0,5.0,N,No,No,Yes,Yes,Unemployed,Public,STEM,SUC,No,CHED SIDA
1616,Jasmine,Castillo,25,Female,Single,Region VIII,Other Province,Jones,Urban,2,BS Agriculture,Agriculture,86.47,2.02,605373.0,3.0,No,No,No,No,No,Sugarcane Farmer,Public,STEM,Private HEI,No,CHED SIKAP
1617,John,Torres,21,Male,Single,Region II,Nueva Vizcaya,Echague,Rural,2,BS Agribusiness Management,agriculture,89.74,2.33,,8.0,No,No,No,No,No,Fisherfolk,Public,STEM,SUC,No,DOST Undergraduate Scholarship
1618,Arjay,Cagurangan,24,Male,Single,Region VI,Negros Occidental,Other City/Municipality,Rural ,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,83.52,2.93,181364.0,7.0,nO,No,No,No,No,Private Employee,Public,STEM,Private HEI,No,CHED SIDA
1619,Renz,Mendoza,17,Male,Single,Region VII,Other Province,Alicia,Rural,4,BS Agribusiness (Coconut Industry),Coconut-Related,85.74,2.07,,4.0,No,No,0,No,No,Self-Employed,Private,STEM,SUC,No,CHED CoScho
1620,Kevin,Cagurangan,21,Male,Single,NCR,Other Province,Roxas,Rular,3,BS Tourism Management,Hospitality,97.73,1.23,453459.0,,No,No,No,No,No,Private Employee,Public,TBL/ABM,SUC,NO,University Scholar
1621,Jasmine,Bautista,24,FEMALE,Single,Region XI,Other Province,Jones,Rural,2,BS Biology,Sience,93.22,1.66,113179.0,4.0,n,n,No,No,No,Unemployed,Private,STEM,LUC,No,CHED Merit - Half
1622,Precious,Bautista,20,F,sngle,Region II,Isabela,Cordon,Urban,3,BS Chemistry,Science,81.93,2.97,170396.0,6.0,n,No,No,Yes,No,,Public,STEM,SUC,No,BRO-ED ISU Cauayan
1623,Angela,Lumaban,17,Female,Single,Region II,Cgayan,Cauayan City,Rural,1,Bachelor of Physical Education,Education,78.46,3.43,213892.0,4.0,No,No,No,No,No,Farmer,Private,Academic (HUMSS/GAS),LUC,0,BRO-ED ISU Cauayan
1624,Ryan,Domingo,22,Male,Single,Region II,,Echague,Rural,4,BS Electrical Engineering,Engineering,,2.82,356684.0,3.0,No,No,No,No,Yes,Driver/Tricycle Operator,Public,STEM,SUc,No,ACEF-GIAHEP
1625,Kristine,Pagulayan,18,Female,Single,Region II,Cagayan,Jones,Rural ,3,BS Mechanical Engineering,Engineering,90.67,1.86,174050.0,6.0,No,No,Yes,N,nO,Ofw,Public,STEM,SUC,No,CHED TDP
1626,Ana,Domingo,20,Female,Single,Region II,Isabela,Santiago City,Rural,4,BA Political Science,Social Sciences,81.63,2.64,182320.0,7.0,No,No,No,No,Yes,Sugarcane Farmer,Public,Academic (HUMSS/GAS),Private HEI,No,CHED TDP
1627,Carlo,Cabauatan,17,Male,Single,Region II,Other Province,Cauayan City,Rural,4,BS Civil Engineering,Engineering,79.35,3.18,648053.0,2.0,No,,No,No,No,Ofw,Private,STERM,Private HEI,No,No Scholarship Recommended
1628,Patrick,Cruz,17,Male,Single,Region II,Nueva Vizcaya,Alicia,Rural,2,BA Communication,Social Sciences,85.57,2.47,115774.0,6.0,No,No,No,No,No,Vendor/Small Business,Public,Academic (HUMSS/GAS),SUC,No,CHED TES
1629,Francis,Reyes,19,Male,Single,Region I,Other Province,Santiago City,Urban,2,BS Agricultural Economics,Agriculture,98.38,1.28,153680.0,4.0,No,No,No,No,No,Fisherfolk,Public,STEM,SUC,No,CHED Merit - Full
1630,Renz,Cruz,22,Male,Single,Region II,Isbela,Alicia,Rural,1,BS Pharmacy,Health Sciences,94.94,1.64,129805.0,9.0,No,No,No,No,No,Driver/Tricycle Operator,Public,STERM,PRIVATE HEI,nope,CHED Merit - Half
1631,Joanna,Dizon,21,f,Single,Region II,Cagayan,Burgos,Urban,4,BS Mathematics,Science,99.48,1.04,270466.0,5.0,No,No,No,No,No,Unemployed,Public,STEM,State University,No,CHED Merit - Full
1632,Mark,Santos,21,Male,Single,Region II,Nueva Vizcaya,Burgos,Rural,2,BS Agricultural Economics,Agriculture,94.31,1.74,266554.0,8.0,No,No,No,No,Yes,Coconut Farmer,Public,STEM,LUC,No,DOST Undergraduate Scholarship
1633,Glenda,Bautista,23,Female,Singe,CAR,Other Province,Echague,Urban,4,BS Tourism Management,Hospitality,97.91,1.4,285064.0,7.0,No,No,Yes,nope,No,Government Employee,Public,TVL/ABM,SUC,No,CHED Merit - Full
1634,Carlo,Cagurangan,18,Male,Single,Region II,Isabela,Cordon,Urban,3,BS Agriculture (Coconut Farming Focus),Coconut-Related,81.75,2.89,,3.0,Yes,n,No,No,Yes,OFW,Public,STEM,SUC,No,CHED CoScho
1635,Patrick,Castillo,21,Male ,Single,Region II,Cagayan,Alicia,Rural,3,BS Agribusiness Management,Agriculture,96.67,1.24,531995.0,7.0,No,,No,NO,no,Gov Employee,Private,STEM,Private HEI,No,College Scholar
1636,Angelo,Dela Cruz,25,Male,Single,Region V,Other Province,Santiago City,Urban,3,BS Fisheries,Agriculture,89.37,2.36,163742.0,7.0,No,No,No,No,No,Self-Employed,,STEM,SUC,No,DOST Undergraduate Scholarship
1637,Francis,Ramos,18,Male,Single,CARAGA,Other Province,Jones,Rural,1,BS Agriculture (Sugarcane Farming),Sugarcane-Related,98.59,1.49,280761.0,6.0,N,,No,No,No,Coconut Farmer,Public,STEM,SUC,No,University Scholar
1638,Glenda,Aquino,18,Female,Single,Region II,Isabela,Other City/Municipality,Rural,4,BS Pharmacy,Health Sciences,83.32,2.78,178745.0,5.0,NO,No,0,No,No,Coconut Farmer,Public,STEM,SUc,No,CHED TDP
1639,Maricris,Castillo,18,f,Single,Region II,Cagayan,Ilagan City,Rural,1,BS Nutrition and Dietetics,Health Sciencess,80.71,2.66,151227.0,9.0,No,No,No,0,No,Driver/Tricycle Operator,Public,STEM,SUC,No,CHED TES
1640,Kevin,Domingo,17,Male,Single,Region VI,Negros Occidental,Other City/Municipality,Urban,1,BS Chemical Engineering (Sugar Processing),Sugarcane-Related,83.16,2.74,166958.0,8.0,No,No,No,No,No,Sugarcane Farmer,Private,Steem,SUC,nO,CHED SIDA
1641,Noel,Cruz,25,Male,Single,Region II,,Burgos,Rural,4,BS Management Accounting,Business,85.0,2.39,105573.0,7.0,No,No,Y,No,No,Sugarcane Farmer,Private,ABm,Private HEI,No,BRO-ED ISU Cauayan
1642,Mark,Dizon,19,Male,Single,Region XI,Other Province,Echague,Urban,3,BS Environmental Science,Science,93.4,1.57,73923.0,8.0,Yes,No,No,y,No,Private Employee,Private,STEM,LUC,No,CHED SIKAP
